date,temp_max,temp_min,rainfall
2023-11-25,26.8,19.3,4.1
2023-11-26,27.3,17.9,0.0
2023-11-27,27.3,19.3,6.6
2023-11-28,27.5,19.1,0.9
2023-11-29,27.4,19.0,3.8
2023-11-30,27.7,19.3,0.8
2023-12-01,26.8,19.3,3.8
2023-12-02,26.8,17.4,0.9
2023-12-03,24.7,19.2,2.8
2023-12-04,22.6,19.3,0.7
2023-12-05,25.9,18.4,0.1
2023-12-06,27.9,16.0,0.0
2023-12-07,29.0,17.4,0.1
2023-12-08,28.5,18.6,2.4
2023-12-09,25.8,19.5,1.0
2023-12-10,26.7,19.2,0.0
2023-12-11,25.9,17.4,0.0
2023-12-12,26.0,17.3,0.0
2023-12-13,24.7,15.6,0.0
2023-12-14,24.6,16.2,0.0
2023-12-15,25.4,16.2,0.1
2023-12-16,24.0,18.5,1.8
2023-12-17,25.0,18.3,0.7
2023-12-18,25.1,17.8,0.0
2023-12-19,24.9,16.6,0.1
2023-12-20,25.6,16.2,0.0
2023-12-21,27.1,15.8,0.0
2023-12-22,26.5,16.7,0.0
2023-12-23,25.9,14.6,0.0
2023-12-24,26.1,12.2,0.0
2023-12-25,27.1,16.7,0.0
2023-12-26,26.3,14.6,0.0
2023-12-27,26.0,14.1,0.0
2023-12-28,27.0,14.2,0.0
2023-12-29,27.0,15.3,0.0
2023-12-30,27.0,16.5,0.0
2023-12-31,26.8,15.5,0.0
2024-01-01,27.5,16.1,0.0
2024-01-02,26.4,17.2,0.0
2024-01-03,25.6,16.7,0.6
2024-01-04,24.3,17.6,0.0
2024-01-05,27.2,18.4,0.0
2024-01-06,27.9,18.1,0.0
2024-01-07,26.6,17.0,0.0
2024-01-08,22.5,18.0,1.9
2024-01-09,26.8,18.2,1.1
2024-01-10,26.6,16.5,0.0
2024-01-11,27.5,16.4,0.0
2024-01-12,27.3,16.2,0.0
2024-01-13,27.8,15.3,0.0
2024-01-14,27.5,16.7,0.0
2024-01-15,27.4,14.7,0.0
2024-01-16,27.7,15.7,0.0
2024-01-17,28.0,15.4,0.0
2024-01-18,28.2,16.1,0.0
2024-01-19,28.9,16.7,0.0
2024-01-20,28.7,16.2,0.0
2024-01-21,29.0,16.4,0.0
2024-01-22,29.0,17.3,0.0
2024-01-23,29.0,17.2,0.0
2024-01-24,29.3,17.3,0.0
2024-01-25,29.3,17.8,0.0
2024-01-26,27.7,16.8,0.0
2024-01-27,27.6,16.1,0.0
2024-01-28,27.6,15.9,0.0
2024-01-29,27.0,16.2,0.0
2024-01-30,28.4,13.6,0.0
2024-01-31,29.3,16.1,0.0
2024-02-01,29.4,17.3,0.0
2024-02-02,29.9,16.6,0.1
2024-02-03,29.9,18.5,0.0
2024-02-04,29.1,17.1,0.0
2024-02-05,30.1,15.7,0.0
2024-02-06,31.2,15.7,0.0
2024-02-07,31.7,15.8,0.0
2024-02-08,31.9,16.4,0.0
2024-02-09,31.6,17.8,0.0
2024-02-10,30.4,16.6,0.0
2024-02-11,30.1,17.2,0.0
2024-02-12,30.6,15.7,0.0
2024-02-13,30.5,16.3,0.0
2024-02-14,30.1,17.3,0.0
2024-02-15,30.3,15.8,0.0
2024-02-16,29.3,16.4,0.0
2024-02-17,31.1,16.7,0.0
2024-02-18,31.6,17.2,0.0
2024-02-19,31.0,17.4,0.0
2024-02-20,32.0,18.2,0.0
2024-02-21,31.8,19.4,0.0
2024-02-22,31.8,20.6,0.0
2024-02-23,31.9,18.2,0.0
2024-02-24,32.7,19.8,0.8
2024-02-25,32.3,20.0,0.0
2024-02-26,31.2,18.4,0.0
2024-02-27,31.0,18.4,0.0
2024-02-28,31.7,17.1,0.0
2024-02-29,31.8,15.5,0.0
2024-03-01,32.0,16.7,0.0
2024-03-02,32.6,17.6,0.0
2024-03-03,32.7,17.0,0.0
2024-03-04,34.6,19.3,0.0
2024-03-05,34.3,19.4,0.0
2024-03-06,34.1,20.3,0.0
2024-03-07,34.0,19.2,0.0
2024-03-08,33.6,20.7,0.0
2024-03-09,34.1,21.1,0.0
2024-03-10,33.2,22.4,0.0
2024-03-11,33.9,20.7,0.0
2024-03-12,34.1,20.2,0.0
2024-03-13,34.7,21.6,0.0
2024-03-14,33.5,22.3,0.0
2024-03-15,34.7,22.3,0.0
2024-03-16,35.0,22.1,0.0
2024-03-17,33.9,21.1,0.0
2024-03-18,34.9,20.1,0.0
2024-03-19,35.0,21.1,0.0
2024-03-20,34.7,20.5,0.0
2024-03-21,31.6,20.0,0.0
2024-03-22,33.2,19.3,0.0
2024-03-23,34.0,19.4,0.0
2024-03-24,34.9,20.3,0.0
2024-03-25,35.5,20.3,0.0
2024-03-26,35.0,20.6,0.0
2024-03-27,34.4,18.9,0.0
2024-03-28,35.4,19.2,0.0
2024-03-29,36.0,20.9,0.0
2024-03-30,35.7,20.1,0.0
2024-03-31,34.9,19.9,0.0
2024-04-01,35.7,19.8,0.0
2024-04-02,36.5,22.0,0.0
2024-04-03,36.6,20.5,0.0
2024-04-04,36.4,21.2,0.0
2024-04-05,37.2,21.9,0.0
2024-04-06,37.5,22.3,0.0
2024-04-07,36.8,22.9,0.0
2024-04-08,36.8,22.5,0.0
2024-04-09,35.3,21.4,0.0
2024-04-10,35.3,20.5,0.0
2024-04-11,35.7,20.7,0.0
2024-04-12,34.4,21.1,0.0
2024-04-13,36.0,20.9,0.0
2024-04-14,35.6,21.5,0.0
2024-04-15,35.5,20.5,0.0
2024-04-16,36.4,20.3,0.0
2024-04-17,37.5,22.8,0.0
2024-04-18,37.2,23.8,0.0
2024-04-19,38.2,24.2,0.0
2024-04-20,36.3,24.0,0.2
2024-04-21,36.9,23.3,0.0
2024-04-22,38.0,23.3,0.0
2024-04-23,37.1,22.6,0.0
2024-04-24,36.7,22.1,0.0
2024-04-25,37.8,22.0,0.0
